audiocap_id,youtube_id,caption
55204,SCBH3EV1Kyo,Water is flowing forcefully followed by a toilet loudly flushing
9304,2jVwYKa0i4g,"An older female speaks while using pots and pans, then a younger female speaks"
22294,8YdaGxzFswQ,Rotating vibration of machine
22295,8YfPDrFSw5o,"An adult male speaks, and water is splashing and gurgling"
22297,8Ygakc5NrPI,A man talks while an engine works in idle and vehicles move far away
22290,8YcDK-1WP4U,Water moving around
22293,8YdA3o-Rb14,A dog is whimpering
9307,2jbvIeoEF9E,A man is speaking and a fly buzzes
9301,2jQJdIr1aQw,Sirens mixed with passing traffic
24638,9jKmbtIIYVE,"A bird is communicating by tweeting, chirping and whistling while a television is playing in the background"
10437,3BxjgZbdlBY,A large stream of water
93022,sSV7M6zM3iI,White noise and tick-tocking
24635,9j5EcOb7qxg,Water running with male speech and birds chirping
24632,9itWfnileao,"Muffled clip-clopping, light wind and birds chirping in the background"
24633,9ixvm-OhQRs,Clanking and rustling
49692,OX3j6ajz8tc,A vehicle engine operating followed by a man speaking in the background and then thunder
22748,8lPuSRx7BTU,An older man's speech followed by a sewing machine operating
22749,8lPztpdNKAs,An aircraft engine that draws nearer
77663,h48iaS-jxhw,A person snoring and breathing
38978,HaUN90OOfXA,Rustling of trains followed by a man speaking and the horns of a passing train
22743,8lAgQ9TEaOI,A woman talking
89993,q8ka0jWAJAc,Rustling and tick-tocking
22741,8l7qHOIZTUE,Wind is blowing and ocean waves are crashing
22746,8lJhwGR7izQ,A small baby is crying and man is talking
22747,8lPjqvYWNyM,A man speaking a woman laughing and clapping
22744,8lBg7-UXk-0,A brush being raked through hair
22745,8lDkUVTGv_M,A man is speaking
71249,cPRMgxxnyRY,A child speaking with wind blowing and rustling as people laugh in the distance followed by a man speaking and music playing
33013,DyxjtulGRvs,A child speaks into a microphone
65684,ZRwyR3lUT-8,Birds chirp followed by a man speaking
93553,srbMvasROxc,A woman speaks calmly and then another woman asks something in an emotional voice
93552,srT_mcm6RBk,An engine chugging continuously and revving lightly and briefly
65685,ZS0jb1zf-78,Several people talk and applaud while a man talks on microphone
101264,yq3VxeaIaU4,Humming with a cat meowing
101265,yq9nEQMqNIw,A man speaks followed by thundering as music plays
101262,ypv7r4lfl44,A helicopter flying in the distance
101263,ypvwYywWB4E,An engine chugging consistently
101261,ypqeHqkprIE,The puttering and revving of a motorcycle
4573,0p4BuuZE3mo,"A man gives an address, a high pitched hum"
4576,0pBVzqtDlbg,A man talking and a dog barking
4578,0pDGae3INT8,A motor vehicle on a road
89757,pxtoO2ZaMrY,Food sizzles in a frying pan while a woman talks
96534,vCldPCRgHK4,A nearby aircraft engine is steady and nearby
25215,A0ccmDqIIpY,A dog barking followed by a group of women speaking
25214,A0bmJCe7zbg,A vehicle running loud and brief female speech
25216,A0eJfHroH7A,A loud hissing
25210,A0V3h00whUg,Sheep and goats baaing
25213,A0_z1zE_-7A,Whining and whistling with distant murmuring
25218,A0gOe7ZEtD0,A man speaking with rustling
74316,edXuPruZ6k8,A vehicle accelerating with tires screeching briefly
15408,5IdyssPyEGI,"Traffic passing, wood being sawed"
42978,K9GDTXuoqp4,An old style ringing telephone
42976,K9BxGLO-dpY,Horses run followed by a loud bang and a thud
45980,M6c-R4Wlz4Y,A couple of pops and a huge explosion
39737,I41pxKa5EVw,The wind blows strongly leading up water running from a faucet
39735,I3x9SaR1Rrk,Music plays as rain falls on a hard surface
39733,I3p_gM2vRTE,A man talks the whole time as a crinkling plastic sound is very close
83957,lfnZQlbgB1c,People talk and air is released
83958,lfo-cZCpdJU,A man is speaking while a beep is going off far away
64700,YlgYRxOe7vA,A dog is barking incessantly while there is a car engine revving in the distance
71369,cVgVadpJXrw,Someone is typing on keyboard fast
33159,E3QynDSW8Ho,A motorboat engine accelerates then stalls while water splashes at a moderate pace in the background
33154,E3KhTlsRujM,A few clip-clops then a slam into something hard and a fart
33152,E3HDjCKs_u4,An audience claps as a train approaches blowing a horn
12919,4EaXW6n5ivc,Man speaking with faint person speaking in response
70940,cA9_Asijpt8,"Two adult females speak, followed by a wolf whistle"
12912,4ELXnFHXHiQ,Water is being splashed and wind blows lightly
12915,4ETtXwSvHKk,A man speaks quietly
7021,1oKnfp2uny8,Loud cars rumble outside
7026,1oZ6_eGLPx0,Birds chirp in the distance
7025,1oYPp3sD61E,Wind is blowing and a vehicle can be heard in the background
7028,1o_MFMnpQqM,Truck engine with female laughter and talking
71093,cH5Bl1edUOI,A man makes sounds while a baby giggles
71095,cHB5Y0_d3S4,A train horn blares twice as a something metal clicks on something else metal continuously
84605,m8mBFQl0dRg,Water splashing together with light wind and muffled murmuring
37729,Gp4Vru9_ZAE,Repetitive snoring
84601,m8jMfbXd_7I,Water flowing with several repetitive pops
100471,yC8ynendbv0,"A man speaks, followed by a click and a loud dial tone"
37721,GonHyvStSJs,Water flows quickly
83376,lE6B3XcWHv4,A chainsaw runs and then stops
83377,lE6THeC0PZw,Water gently flowing and trickling
83374,lE4nx-8iiAI,Horses trotting as wood repeatedly clacks while wind blows heavily into a microphone
83371,lDtptH9Odf4,Car driving past on road surface with a man speaking after
30710,CkuiPeJSkCA,A man speaks and runs a machine that vibrates heavily
30717,Cl73G6KyNe4,Multiple beeps occur and a man speaks
7799,2846YdQNh0s,Birds are chirping loudly and an adult male is speaking
7793,27xRklWlZDA,"Laughter followed by an explosion, screams and rock music"
7797,281LLY_cDRw,A man is speaking
47806,NInzFQ-yZHE,A man speaking alongside typing on a computer keyboard
47809,NIworalLmsw,Wind blowing hard as a distant horse runs and breathes with a nearby woman speaking briefly
40466,IYM-o_oECrU,Sirens ring as an emergency vehicle passes by
86639,nbQ7_9FwaRQ,"A person whistles, and then people talk, after which a steam engine lets of steam"
89173,pYontGXlFfo,Some material is crumpled
14541,4vb5sA0HlmM,An engine is idling
14540,4v_R71cDy5Q,"Dogs bark, some splashing"
14542,4veEESfSYGs,"A woman speaks, some crinkling"
14544,4vnbVLfn0DU,Dogs yip and whine and bark
14547,4vrJrom5NE0,A man is talking and typing
15495,5Kqfwxop7lI,"Water is gurgling and splashing, birds are calling, a low hum is present, and an adult male is speaking"
15496,5KufIH5v0pg,Sirens blare as a vehicle passes by
15497,5KyEHxuDhE8,"Vibrations of a sewing machine running, some snipping, a man a speaks"
15493,5KpX9h82qAk,Wind blowing and a man speaking
38122,H3b9nvdjNQY,There is a click followed by a loud boom and men cheering and shouting
15498,5L1Cc2HG2jc,"A child speaks, a crash, a man laughs"
15499,5L4i10_g54k,A race car engine revving
91466,rHgFqAVsVNA,A high pitched hum followed by a beep then girls speaking
13794,4bZYw3nuS5E,People are laughing and something explodes
13797,4bbVvRMB-8w,Typing on computer keyboard
11322,3ZBVeSYIgH0,Metal rattling is followed by a man speaking and a tool scraping a surface
11323,3ZCLG7pMtoE,A horse is neighing and walking
11320,3Z9Le7qnAKY,A vehicle motor is idling and vibrating
11321,3ZAtv4S5o5Q,A dog is panting and barking and a person speaks
11327,3ZG9wiuAJlU,"Person is talking, with a man responding. Whistling noise in background"
11325,3ZF94E1Fqog,Human male speech plays backwards
11328,3ZHTW1076Kg,Loud boat engine passing and then laughing
11329,3ZIqtjmyDL4,"A person speaks, some rattling and banging"
19138,70PToZZHWSg,Person introducing a bike as the engine runs in resting state in background
5720,1HtN6JKzkMM,Mechanical vibration
19133,70Cs3dd0gr4,A dog barking and growling
19132,70BSxQAE_sc,A sewing machine is being used slowly
19130,709yw4JCWw4,A person is sawing wood and speaking an foreign language
88867,pJH-RKTty_g,A chick tweeting loudly several times
96677,vJ8-MapzmLk,People laugh followed by a loud vibration and a baby laughing
11498,3d5tPNd4Olk,Wind rustles softly while two adult men talk
11499,3d6pAicJYHE,Different fire gun shots followed by mechanical gun sounds
47115,Mq7QHXMPnpc,Male narration followed by an alarm clock
11490,3cwJLv-D_hI,"Loud, continuous snoring"
11492,3d1G0zSmBTk,An engine is being revved up
11494,3d20cLcL-wI,A male is speaking
11495,3d3ICRqm6p4,"Some humming, a train whistle blows and the wheels roll"
11496,3d4F2XP26c8,Engine idling on a vehicle
11497,3d4wo0YHZVw,The wind blowing followed by the sound of a galloping horse
86050,nAe0doJ_Sd0,Toilet flushing following tapping sound
58677,UayJOrBENjM,"A baby cries, a woman speaks and a child speaks"
44315,L10sAlhV2Cg,A woman speaking over a loudspeaker with others speaking in the distance then a dog bark
86052,nApS8a4Zz6g,A machine gun fires while music plays
83078,l0UZF9VvzY8,A car revs and loudly drives past
100785,yS6XW0lRFP4,A crowd cheering and yelling followed later by a faint oink
19792,7Iqx-ezh0Ns,"A woman talks, another person laughs, and a dog growls"
19791,7IpsaudkrqA,An engine is started up and idles
16568,5oYD4vtapcc,Heavy machinery working
19795,7ItmKJHfdZY,A bell is rung and it reverberates in a very deep tone
16565,5oQp1eoexnc,Water dripping from a faucet is stopped
16561,5oLW0epzQ2c,A motorboat softly glides by on the water
16563,5oNcwPzYlR0,Man speaking and beeping machine
16562,5oLozmidBnY,Train driving past and blowing horn
12678,47gtX3vgTjw,"Water is running and splashing, and an adult male shouts"
12674,47bGsgYZDz8,A sleeping person snores very loudly
12677,47goI4PYcXA,A person talking in the distance as an engine is started on the road
100676,yMYCaKum8fE,Air loudly hisses
100677,yMafZxxjKXI,Buzzing engine noise
100673,yMHnzpWkpGY,A person laughs then multiple other people begin laughing
100670,yLzKliPWkCo,"In a quiet environment, an adult male speaks while water begins running from plumbing, splashing onto a surface and gurgling"
100671,yLzg9ciH04g,Buzzing followed by speech and a bang
7803,287FsVKAuDM,A car speeds past
7807,28F3r8Crd4I,A woman performs a speech with mild background noise from a crowd of people
7809,28GuxQNM6bU,A car revs its motor loudly as a lady speaks on an intercom
19868,7LgJfjGIXUo,Several sheep are bleating and a crowd is murmuring
42690,JyqnAZU0M_w,A man singing while music plays with a series of door knocking followed by a tree falling and birds chirping
81700,k0e29d4oTV4,A man speaks followed by ducks quacking
19861,7LLIoFlYPYs,Upbeat music is playing over lightly splashing water and wind
19860,7LFjJnxlAd0,A door knob is being jiggled
21071,7wWlDkEa7dg,A door is creaked open and ominous music plays
19864,7LVjivoNNzk,A person is deeply snoring
81704,k1A37UhBwqY,Water runs onto a watery surface
69315,ayx3wWV1eA8,A man speaking followed by metal clanging on a surface then heavy scraping
86290,nLk92LD_FOs,A rooster crows then a machine gun fires
64145,YNpKYSpyjgw,A person speaks as a person types on a computer keyboard quietly
69319,azFNHcEwzws,Emergency vehicle blasting sirens
64149,YO79MB5hPdY,Engine running then revving
80197,itnJw_i1iXI,A synthesized meowing
80198,itnMrvikuLI,A man and a woman talk while a baby cries far
45510,LnVM9Qf5fcU,A man laughs followed by some steps and then a gun is fired several times while something swooshes and later is tapped
1937,-kZcI-URaP0,Bells ringing and train blowing a horn
1936,-kZ8I4WEFtY,A man giving a speech
1935,-kUnVTTuBQY,Sound of emergency vehicles sirens
1934,-kSmWhs0FuQ,Clicking and moving and hard wind blowing
1938,-kaU-fjT8C8,Loud cars racing with a crashing sound like glass breaking and woman making noise
62260,X5ldenSpiSA,The engine of an airplane sounds as it begins to take off
52565,QPt-H_q1gqw,Pigeons vocalize and a man speaks
58471,US8-eLTmdzY,Birds chirp and wind blows
13232,4NJYFPilVTU,A man gives a speech and people laugh
13233,4NLW2X3DuMU,"A helicopter engine is running, and a high-pitched whine and rhythmic whirring are present"
13236,4NRdEPmt8MY,Something is being sprayed in short bursts then one long burst
13235,4NQwssIImu0,"A woman sneezes, sniffs several times, and sneezes again"
14955,56NhJZmzC7o,A man is giving a speech at a fast pace
14952,56FMrkKJ96k,Helicopter engine and rotor noise
14953,56HleLMsynY,Cat meow with faint speaking noise in background
54318,RcPGDZgFRT8,The whoosh of gas expanding quickly
22828,8nwv0siTq5E,Water bubbles and an animal clip-clops
14958,56Sfxs_KgGw,A woman giving a speech
20038,7RIS_PcJf3E,A man talks as water runs and drips
20039,7RISef3ZLeU,Country music plays and a woman narrates over it
20032,7RBS3Vu9ANM,A girl gives a speech
20031,7RA_0451FbI,A young woman with a strong voice addresses a crowd on a microphone
20036,7RI8L7I_M5k,An adult man speaks through a microphone as an audience member coughs
20034,7RCK5lQf3Rs,Rain falls continuously
69918,bQOeL1ETBUc,Several people cheer
60477,VpY6BZc3zWM,Someone belches continuously
59699,VJh3MTkf9Go,A synthesized explosion effect followed by music playing and a whooshing effect as a young boy gasps twice
59693,VJUUmGpP06M,An aircraft engine moves further
59697,VJdiOk-Sw_U,A engine whales and a truck passes by
101354,yux6mUn6rao,Steam is sprayed.
14172,4lRfDlVCtDY,Man giving a speech
88835,pHzfEcXFii4,Several birds are cooing and vocalizing far away
40872,InnYhv0q81s,A vehicle moves nearby while people talks far away
29414,C36HuXgTpQI,A fire truck siren blares
1205,-SD0OD-QRog,Microphone static with a machine working
1204,-SCUqt737gM,A vehicle driven at high rate of speed is passed by another vehicle
1206,-SD3RLBSVR4,"Water streaming, men speaking"
1201,-S8UABOd2R8,Revving and accelerating of an engine
95090,u38LohPQEkU,A basketball being dribbled along with a man talking
95091,u39TpHXQ5DA,A chainsaw operating and cutting through an object followed by a man speaking
95097,u3V-YZyEa8E,A man speaks and clicks on a computer mouse before typing on a keyboard
69914,bQKgQE4Gz5M,A man speaking briefly followed by white noise and light beeping
55445,SN7o4CIG_6U,"A woman talks, a horn sounds, and a girl screams"
78827,huwEqYYD2TU,Someone types very hard on a keyboard
36950,GJutbzqJb_o,A man speaks and dials on a telephone
36816,GEiNqMvSamo,A vehicle motor is running at a low hum while lots of low squeaks click and just barely low voices in the background
8413,2NMMLgbwc70,Ongoing engine running shuffling noise
8412,2NJEnHksOek,Clicking and beeping
8411,2NIjl2fnxdg,A goat is bleating
8417,2NSNLpa1BfQ,An engine is idling
8416,2NP0fuxn-Q8,A toilet flushes
8415,2NOBkkK56wA,Raining while a non English speaker says a few words
8414,2NNUnZ7ZJ3A,Raining with soft music playing
5555,1Dafyr943eg,Birds chirping in the distant
50544,P47g-hr3B4w,Heavy constant rainfall on a surface
9806,2weMbsYHNH0,A woman with an accent giving a speech
