audiocap_id,youtube_id,caption
19575,7CnW8LQWGog,A cartoon voice is talking and a man is snoring sharply
19574,7Cmy6JK-2Sk,Female speaking with dog barking and growling
16385,5jEombys394,A repetitive clicking noise
19572,7CkzKMdEeQ4,Person walks then a woman speaks
19571,7Cktm-paydM,"An aircraft engine is operating, mechanical whirring is present, and an adult male speaks in the background"
16386,5jF0CAkK64g,A man speaks as a power tool vibrates faster
11762,3jmOv2yFt-w,A frog croaks and a fly buzzes and splashing water
11763,3jmZmwyiMaQ,"Steamship-like horns are blowing, and people are speaking in the background"
11760,3jk6z4QFveA,Steady rumble and door shutting
11761,3jmCvpJoojg,A person speaks with a dog panting and air traffic passing overhead
11766,3jpAt_madtA,A horse is trotting around at a medium pace
11765,3johbhk-5pc,A woman speaks and a dog barks in the background
17030,61tBhwF0gSg,Some humming of traffic with ducks quacking
17031,61vdanMlQwQ,Someone is snoring meanwhile people are talking and laughing in the background
17033,62-irQoFbHo,A single female voice speaking
17034,6200R3c-l5A,Revving of a motor vehicle engine
17035,623OFsMCNlA,A woman giving a speech
17036,6246QqG0zws,"A bell is ringing, and there is rhythmic creaking in the background"
17037,6248qDxR1LA,Two men speaking to one another
17038,625-kabFQ5c,"Large banging and clanking, people speak"
90791,qlVLUy24vW4,Something does ticktock
64051,YKPc-nbLnU0,A car racing by and people talking
21291,82RqdFoi9IE,Ambulance siren getting louder
21290,82RQfyvY4ws,Mid frequency idling noises from a car engine
21293,82UKyR-w1t0,A siren is going off deeply and a man is speaking over a radio
21292,82T4Vgg4_Kw,A car alarm is going off and humming is happening
21294,82WM_79lzOA,A vehicle engine accelerating followed by a man speaking
21297,82bPKfjeFms,A large vehicle passing by
21299,82gJth9cnqs,Natural outdoor sounds followed by a duck making a quacking sound
21298,82f4N4PPYDg,"Sizzling and crackling are ongoing, metal clinking occurs, and an adult female speaks"
89380,pgm8FSDhH_k,Nonstop machine buzzing concurrent with oscillating wood filing
20520,7eJh1aFHhmA,A woman gives a speech
20521,7eNldR89FQs,Helicopter is vibrating deeply and wind is blowing
20523,7eXJi6hyxk4,Motorcycle engine revving
20524,7eamJ4KyBs8,A car engine is deeply idling then is revved up then several low beeps go off
20525,7edpox_UrfA,House fly going from faint to louder noise
20526,7eeIBTfeUkQ,Two cats meowing
20528,7efwcmaXheQ,A small animal croaks and chirps
20529,7egdKj_ASqg,Several pigeons cooing
35198,FFR_IWKAbsw,Music ringing followed by a goat screaming and people speaking
99517,xRZN2ikmTu0,A male voice on loudspeakers followed by an eruption of laughter and cheering from an audience
99516,xRY00GTdokM,A woman laughs softly and then hiccups and a baby laughs at her
16924,5zdims2OEL4,Woman talking and dog barking
16927,5zgfPEkjtKU,A motorbike runs then young men speak
16926,5zgKdoD1oT8,A female speaking with the faint sound of a dog panting in the background
16921,5zXX_WBvjiY,Background speech with heavy breathing
16920,5zXI25YW4xY,A man is talking while sheep are bleating in the background
16923,5zcCl0Lxt24,Man speaking with dogs barking in the background
16922,5zY_4mScers,Thumping in the background followed by a sneeze
16929,5zk0y-6jqJM,A scraping noise while a man speaks
16928,5zjFRUKWMFg,A person speaking outdoors and the buzzing sound of a flying insect
80379,j1g4fhdhXXs,A sewing machine motor running
12235,3wG_8DNj4-4,A motorcycle is revving up
12234,3wFTG-FwtlQ,A man is speaking and wind is blowing
12237,3wJSOpRLkj0,"Water is rushing and splashing, the wind is blowing, and a metal ting occurs"
12236,3wJNda83ryA,Spraying and whirring noise
12230,3w3_c1F3ZUg,"A industrial mechanical machine hisses and runs, music is playing softly in background"
12233,3wDD5wc99TA,A man delivering a speech
12232,3wAvDU_xIeU,Person speaking with a truck idling in background
340,-7d_L3BXRjk,Many birds chirping
42127,JbwPXe2hCn0,Water splashing and trickling
12239,3wOuGaT3Obk,A woman is giving a speech
42122,Jbmw-HgKh_8,Pigeons cooing as bird wings flap
341,-7dcq0-6-dc,The sound of rain coming down and then a burst of wind
342,-7eCzlHCVFc,Woman talking as she closes the door
48117,NUehhssEtN8,A man speaking together with rustling
48786,NvKiKeShOlU,A mild and short belch
343,-7fPnn5PAi4,"Man speaking, then child speaking and car passing by"
48781,Nv3I-lr2N68,Someone is clicking at a computer typewriter keyboard loudly
10561,3FGPY4j3Xwg,A horse neighs and birds are chirping
10560,3FFWOYmRxEw,An adult man speaks and types on a keyboard
10567,3FUqYGQLlww,Woman speaking while water faucet is running
10565,3FMLqFLkvXA,Someone is talking while a stream flows in the background
10564,3FMLEu1q_Uk,A very loud engine on a motorboat
29369,C1BgDrL3ZW0,A programmed audio with a woman voice is speaking followed by a man speaking
57879,U2H-KtABXeI,An engine idling quietly with rustling and nature sounds
10569,3FVL_4NLK1A,Clicking and pumping two spraying bursts
10568,3FV3g_yjhDA,A large vehicle idles amid sirens
95179,u75MoHoIyL0,Children sing and a vehicle passes
21434,86fq6rPfG40,A child speaks then sheep bleat
21436,86nwIaavfTs,A plane engine is idling and a person is talking in the distance
21431,86_-pi3-M9w,Some birds chirp and flap their wings
21430,86_-cViHkzU,Clocks are tick-tocking and chiming followed by a woman vocalizing something out loud
21433,86f8-XlBi_w,An engine idling down then stopping
63204,XjL5zQ0vJ1U,A goat makes baa sounds
21438,86p5SlBmsuU,A man is talking and opens up a door
8839,2YRktz9U1EQ,A baby is crying and a woman speaks
8838,2YRfPCbROkw,A toilet is flushed
77936,hFl36WQ6G5Y,A vehicle horn is triggered followed by a train horn
8834,2YF0MoibNYY,Tires screeching followed by motor running
8837,2YKi01udnOk,Airhorn and a man whistling
8836,2YJEja41iWM,An adult male is speaking and the wind is blowing
8830,2Y6HO7CHUXo,A beep goes off and a gun is being fired several times
8833,2YBryBcyze4,"A large motor vehicle engine is running, and it accelerates and then fades"
8832,2YAGyrlqcXE,An engine is idling
67587,_lDFP1OroDY,Feet shuffling followed by glass clanking and clanging then gravel shuffling and dropping on a surface
48115,NUdnCpXChjo,Some clicks and rustling with crinkling plastic
67583,_l4bUgLzCq8,Something is crumpled followed by a man talking
39557,HyFrfNYW2qY,Rubbing and clicking
100166,xy6RdAbHShk,Someone sprays liquid onto a hard surface
26805,AjuQEDOZ8WY,A man speaking softly and typing
26804,AjtWZ_viEzw,A alarm is going off
26807,AjwtVR-bJ_I,A car engine revs and accelerates kicking up rocks before coming to a stop
26800,Ajo5uElYit4,A crowd cheering before a man speaks when he do they laugh
26803,AjsOw7frSvA,A baby cries shortly after a woman speaks
26802,AjqKiLQ771M,A man speaking
58697,UbnKbyps-UA,A series of goats and sheep baaing as a woman laughs briefly followed by a man speaking
32115,DVsbEC8MgLk,A man rides a bicycle with his child
58692,UbdBEgjU82E,A woman talks while something is crumpled
58699,Ubz-zCifh_U,Wind blowing into a microphone followed by multiple bursts of machine gun shots firing alongside metal clanging
39471,HuTJBj8i6YQ,Footsteps and a man speaking followed by a loud buzzing and more speech
68609,aUapuAGhpqQ,"A man speaks, and another man speaks through a radio followed by a short beep"
100167,xy6ZirYKg8o,A machine works while some surface is rubbed
68605,aUX7NmOHq7I,A squeak followed by a toilet flushing
68604,aUTGdhAD73s,A guy talks while a large crowd noise is in the background and a small engine starts
68601,aUFjmQ-mn4s,A man speaking with fire crackling
91673,rS0MR2YfrOc,A race car speeds up and then decelerates
29586,C8osl7X20xc,Muffled plastic clanking followed by plastic clicking then a vehicle horn honking as rain lightly patters on a surface and a fan moderately blows air in the background
29580,C8_5yf5Z0ms,"Animals bleating, dogs barking and a clanging sound"
96550,vDbXyjFpEtI,Many sirens go off as emergency vehicles get close and go by
24524,9epTeWV_s-o,A man speaking distantly and continuously
24526,9eqr4fgM9Gk,A goat baas twice and children speak and scream amid continual droning of static
24527,9erUEPdzpdU,Multiple people cheering followed by a male speaker who prompts another to honk the horn
24521,9ejswJBHvbk,Engine chugging and revving
24522,9eo-1KUdrc4,Two men converse on an electronic device
24528,9erdc_uxCks,Powerful rain shower followed by a man speaking
66189,ZmedyH-tvBo,The revving of an engine followed by a loud car zooming
58527,UV9Ln599DXk,A man speaks slowly while a machine is running continuously and water is splashed at the end
58526,UV8GL5VwPXg,Spraying followed by speech
66187,ZmZjkXfIzNk,Some light clicking and rattling with a man speaking
34375,EkL2GVvEGWk,Brief speech followed by rapid tapping with music in the background
1579,-aaJ1sMDtmk,A dog whining and then barking
689,-FhECaRA_Gc,Someone whistles a tune with an instrumental
688,-Fh3GhU1QOc,Writing with pencil or pen and typing
94494,tbaKSmQtKe4,Distant clip clops of a horse with people speaking faintly
1572,-aUzUMVoqpc,Vehicle horn sound that is beep
1571,-aUbQi149eE,Bird chirping and tweeting
1570,-aTSKztGz_k,A door slams shut loudly
1576,-aYMUIRFbcM,An engine idling
1575,-aW2IvGMAJM,"A hissing sound is heard and a dog pants, then a slight slapping sound occurs"
1574,-aVWxd6fwWo,A conversation or speech in a vehicle while signaling to turn
8501,2Pgdbsk3_M4,Women laughing loudly
77579,h-gORdiZ7Xw,Two men talks while typing
73659,e7l0nmb0I3s,Running water and splashes
77577,h-cZrDCu190,Man talks while a motorcycle is humming from being driven
73654,e7V1SZH30cw,A man speaks with some crinkling
8503,2PiWg79OBeA,A child speaks and helicopter blades are rotating
77570,h-IXJMscG4Y,Paper is softly torn
12874,4DIye42_0nQ,Vehicle running followed by speech
12872,4DHZOvSK8Lo,Water is running and splashing and gurgling
55115,S96Tzzfppl4,A large truck slowly moves forward then brakes squeal
8507,2PlWOKwpG8I,A woman speaks and sheep are bleating
8506,2PktAoeETUQ,Wind blowing by and water splashes
62960,XZmcBzbrb2g,"A click followed by a loud, long bang"
62961,XZqcZa58CGs,An engine revving up a few times
60408,VmSHONdqvng,"Racecars revs and skid nearby, and then people begin to talk"
44673,LGhf4Hw_jwc,"A race car accelerates nearby, and then decelerates and downshifts"
22273,8XrCAsHvBoE,A car engine is idling
22271,8XptIj6XUDU,A dog barks and some metal clinks
22277,8Y6zXBSg63o,A horse is walking and a woman speaks in the background
22275,8Y1OJ1qLbZA,"A metal object is smacked, then an object is hammered"
22278,8Y7hfpyNhGA,A woman is giving a speech
84172,lp_LjwjYbZo,A man speaking as group of men speak in the distance before briefly shouting as metal loudly crunches and crashes followed by a vehicle alarm ringing
66428,ZxqhPnqn7As,"Silverware clangs as it is being washed, followed by a person talking nearby"
53472,R1UlJcLZR78,Continuous laughter
74009,eOrzVWFP8yk,Low buzz microphone noise and male voice and slamming
74002,eOTJ8fSTH3s,"A person loudly groans, followed by some crashing and yelling, a sheep bleats with music in the background."
27389,B1Dyj3JsBTk,Toilet flushing
27388,B1AcKJdP1h8,"A bang, dog barking and people talking"
27385,B15G9j6-08g,An engine chugging loudly
27384,B10u_JR3sdQ,Engines hum and rain falls hard on a windshield
27387,B19gMNO_VLQ,Vehicles passing quickly with muffled speech
53477,R1hPAC4ESbY,Drilling followed by a knock
27381,B1-QUrUPDgk,Fire noises followed by an emergency siren and loud crash
27380,B0zm_tHxHBI,An engine running and a man and woman speaking with light wind
73384,dwHehyk80ec,A kid laughing and woman talking followed by water splashing and kids yelling
73382,dwAWIq14u48,Faint crumpling and crinkling with some tapping
98671,wnGr-g6CcOg,Rain falling on a plastic surface
98677,wnnHcidRREw,A person snoring and snorting followed by a person laughing quietly
98675,wnbSqyjPQs0,A toilet gurgles flushing down water with a big splash at the end
99988,xoK7YdYm80I,A helicopter flying
99982,xnzn4NWqvc0,Food sizzles in a pan then a woman speaks
99980,xnyVwfOu26c,Horns honk and sirens wail over a man speaking
99981,xnzD5VoAfP0,"A man speaks, then a small motor runs"
99987,xoIYMJND_CI,Rain falling followed by a train horn and an engine blowing with people speaking briefly in the distance
99985,xoCOiB2ItSA,Sizzling sounds are followed by a man speaking
55802,ScGCUra5Alk,Baby hiccup and woman laughing
32004,DRayNzyw_TQ,"Several ducks quacking repeatedly, while there are a few rustling sounds"
55809,ScdWdFV--34,A motorcycle works in idle
55808,ScTlOBhF940,A man speaks and walks around
32000,DRUbSA7wCtU,Buzzing of nearby insects with crinkling leaves and a child speaking
98581,wilv7_T0ICU,Running and splashing water together with frantic hollering and laughing
22494,8dsZOAC80UI,A spray can be spraying and some wind is blowing
22492,8dqdydMJL6g,A woman speaks over a microphone
22493,8dqtPrLtgFQ,A man speaks and water is running
22498,8duK7Gasf70,A motor vehicle engine is idling and is being repeatedly revved up
22499,8dw0FBXrJGY,A motorcycle engine is running
57402,TiddXaVZVJg,Someone sharpens a metal piece
24894,9sDS23Nn5ew,A woman speaking ominously
24895,9sGTtTbSm0o,Tick-tocking followed by cooing and a ding
24896,9sGWOmjNSaI,A loud buzzing
24897,9sHwKGXaszE,Engine chugging and slowing down
24893,9sBm6nDP0dk,A male speaks followed by the rhythmic pounding of a sewing machine while another male enters the conversation
3699,0TjBRAKSPVI,Low wind howling with metallic tinkering noises in the background
84119,lnDLsl_6t-Y,Water loudly sprays
3690,0TQQn_S8ZDM,A helicopter gets louder as it comes closer
3691,0TUWAtfeyBw,Bells chiming and increasing pitch
3693,0TaR53EyW3o,"Sounds of gun shots, sirens from emergency vehicles in the distance, then males speaking"
3695,0Tc-hDra8Ic,A helicopter engine is running
3696,0Tgv99INbLQ,A motor vehicle is running
3697,0Ti9iHFNHbI,Vehicle engine sound with child's voice
64930,YvnRQY1uzZA,A woman speaks and a man speaks followed by a cat meowing followed by a woman speaking
3526,0P0lT_34TW4,Large engine idling
3527,0P2dWBWBBmk,A man speaks animatedly
3524,0P-bPAubx3M,Two adults are speaking to a crying infant in a reassuring way
3525,0P0dPO91GP4,A truck idles and honks
3522,0OunnKkiYgQ,Loud heavy machinery engine noise with some metallic clunking
3523,0Ozc2H6UgGc,Ducks quacking and splashing in a body of water
3520,0Oq1qY0p4nw,A engine is running and revving
3521,0OscIzriZLI,An adult male is announcing and a hoofed animal is running
37781,GrUJg8Gn17o,A machine gun fires rapidly
37783,GrYhil8eXvA,Multiple people speak and birds chirp
37784,GrZdS8l-OWg,A woman sings and then two women and a man talk
3528,0P3HVIqijwo,"Vehicle's driving fast, a big clank of something breaking"
